customer_id,customer_name,age,account_type,account_balance,years_with_bank,state,credit_score,monthly_banking_revenue
CUST-741630,Jason Matthews,54,Checking,16480.57,29,NJ,501,39.01
CUST-788272,Mrs. Kristin Garcia MD,57,Student,6111.94,31,NH,741,3.59
CUST-909486,Robert Henderson,31,Premium,15023.37,12,NY,685,56.45
CUST-430529,Vanessa Mcmillan,31,Checking,31876.93,2,OK,714,36.88
CUST-421659,Sean Miller,57,Business,170407.63,0,CA,599,269.33
CUST-437628,Andrew Williams,25,Business,196900.87,4,MS,767,86.12
CUST-335218,Katie Davis,74,Student,2505.2,14,AK,719,1.72
CUST-463332,Nicole Newman,53,Checking,9229.69,5,MO,653,53.63
CUST-476166,Mary Rivera,47,Savings,15061.55,26,IA,708,16.04
CUST-542342,Maria Simmons,42,Savings,20449.39,1,TX,787,12.38
CUST-751917,Richard Hernandez,47,Premium,338052.56,7,MN,704,72.89
CUST-400959,Elizabeth Johnson,42,Savings,31276.18,17,IA,675,73.81
CUST-73630,Thomas Garcia,63,Checking,2043.32,21,TX,691,9.24
CUST-422554,Jeffrey Petty,47,Business,500828.87,7,IA,694,332.72
CUST-162955,Kevin Jones,39,Business,170192.31,17,NH,567,158.53
CUST-48110,Whitney Murphy,68,Student,6876.94,20,NC,765,6.03
CUST-630058,James Aguilar,63,Savings,63378.04,9,PA,594,10.11
CUST-644080,Jennifer Rodriguez,66,Premium,187593.89,2,WA,837,180.67
CUST-785180,Jenna Obrien,60,Premium,1059359.33,6,NY,811,54.77
CUST-455834,Elizabeth Washington,56,Premium,986552.12,7,OH,612,142.78
CUST-822449,Victoria Anderson,52,Savings,22115.41,31,PA,598,48.78
CUST-364531,Joe Smith,36,Business,128080.48,2,VA,705,408.47
CUST-506358,Katherine Holt,47,Savings,11151.57,4,AK,717,27.86
CUST-874259,Gregory Reid,18,Savings,16383.97,0,MN,667,32.16
CUST-256561,Alexandra Wagner,53,Savings,53694.66,17,WY,739,50.18
CUST-863699,Alexis Miranda,57,Business,1628.73,0,TX,700,202.39
CUST-404004,Heather Johnson,39,Savings,4630.52,14,NJ,720,30.12
CUST-574391,Samuel Cunningham,40,Business,120901.95,12,CA,752,497.3
CUST-339271,Kristin Mays,51,Savings,59477.01,19,MN,675,21.15
CUST-817051,Erica Gregory,33,Premium,981565.49,14,RI,769,160.54
CUST-998175,Matthew Pham,53,Savings,21991.45,2,MS,848,62.1
CUST-840289,Jesse White,52,Premium,170857.31,18,MO,728,190.1
CUST-298644,Steven Riggs,23,Business,421254.56,5,WI,704,387.05
CUST-17475,Richard Griffith,40,Business,94645.62,12,TN,746,241.68
CUST-532262,Ryan Russell,50,Student,4757.56,24,VT,758,6.17
CUST-224981,Alison Villanueva,76,Student,3865.11,11,MD,616,6.06
CUST-429966,Rebecca King,59,Premium,959511.37,33,AR,734,180.48
CUST-282600,Christopher Taylor,74,Checking,12422.07,27,NC,736,19.8
CUST-153398,Matthew Dominguez MD,54,Savings,63227.01,32,VA,748,61.93
CUST-328287,Christine Wilson,58,Premium,856794.82,26,RI,796,36.32
CUST-496422,Timothy Harper,32,Premium,628198.54,5,ID,648,170.5
CUST-676791,Isaac Ruiz,71,Premium,1286644.97,32,NE,523,170.52
CUST-862851,Christopher Sanchez,43,Savings,40530.11,6,IN,691,46.24
CUST-982345,Joshua Johnson,42,Checking,34552.15,16,NE,806,66.91
CUST-712146,Bryan Robinson,52,Premium,1165812.19,17,MN,649,187.14
CUST-249199,Jacqueline Olson,35,Business,424613.58,10,VT,702,68.84
CUST-81662,Scott Lowery,62,Savings,67256.15,34,NE,691,59.98
CUST-784910,John Morton,42,Premium,236950.31,20,WV,624,26.8
CUST-687927,Daniel Haynes,50,Student,1533.17,15,MO,705,1.89
CUST-207782,Jose Weaver,34,Premium,629192.9,8,LA,762,57.65
CUST-781062,Denise Marks,70,Business,592665.16,15,TX,683,118.33
CUST-193660,Kevin Brown,49,Business,210760.1,19,CO,591,251.75
CUST-415648,Eileen Reynolds,56,Business,465840.21,5,ND,717,493.05
CUST-688836,Isaiah Gonzales,40,Premium,32601.98,10,AZ,620,94.33
CUST-680163,Scott Green,72,Student,4858.75,10,ME,710,3.65
CUST-787857,Christopher Sweeney,31,Checking,46739.92,12,IA,748,6.44
CUST-287547,Crystal Wong,48,Savings,25837.88,16,NY,684,21.6
CUST-5910,Eric James,59,Premium,710981.33,29,NV,470,105.67
CUST-509630,Elizabeth Key,18,Premium,807958.52,0,CO,790,101.26
CUST-830571,Angelica Hawkins,43,Savings,13233.69,2,RI,645,43.8
CUST-442538,Kyle Pitts,24,Student,88.98,1,LA,695,9.15
CUST-157871,Hailey Dixon,49,Savings,50388.01,12,TN,795,18.9
CUST-942027,John Martin,50,Savings,43433.88,10,WV,655,68.59
CUST-884597,Erica Fleming,51,Business,27044.64,23,OR,768,285.27
CUST-193530,Jeffrey Garza,58,Business,397282.83,36,NM,729,423.29
CUST-712552,Ryan Li,49,Premium,416711.38,19,WI,633,83.81
CUST-457093,Linda Moreno,29,Checking,22678.81,9,OK,584,61.52
CUST-180282,Debbie Fitzgerald,50,Savings,44113.19,21,MO,719,8.71
CUST-884163,Margaret Macias,61,Savings,37265.77,22,DE,724,39.3
CUST-508753,Anna Russo,60,Student,4528.38,38,NM,669,12.87
CUST-701530,Angelica Chavez,56,Savings,3952.74,38,RI,599,66.46
CUST-209984,John Moore,44,Student,1823.65,25,KY,533,9.37
CUST-244501,Scott Adkins,45,Checking,269.64,27,WI,777,27.03
CUST-632962,Michael Aguirre,46,Checking,5640.31,18,AR,737,15.76
CUST-918671,Beverly Beck,49,Student,1459.53,10,CT,634,2.91
CUST-213950,Frank Lee,42,Checking,19746.78,19,VA,774,33.43
CUST-497893,Anthony Young,55,Premium,100569.71,34,MN,630,53.84
CUST-904879,Lauren Baxter,24,Student,4845.3,5,WV,696,7.41
CUST-530101,Bridget Vaughn,36,Student,1346.25,18,WI,665,12.12
CUST-291954,Natalie Harris,23,Savings,1015.6,1,MN,763,45.47
CUST-776938,Emma Mason,43,Checking,3440.12,15,VT,684,64.68
CUST-398549,Justin Sloan,32,Student,1467.87,12,MO,657,6.59
CUST-770763,Travis Rodriguez,46,Premium,345723.25,14,NE,630,122.42
CUST-155511,Timothy Perez,41,Savings,21886.68,16,NJ,790,72.8
CUST-726730,George Jones,18,Student,3846.05,0,MO,694,7.62
CUST-733270,Andrew Young,33,Savings,29646.16,7,MN,786,23.5
CUST-509577,Bradley Shepard,42,Student,2349.14,6,OK,596,1.17
CUST-742398,Matthew Webster,41,Student,1231.51,4,TX,707,10.96
CUST-784925,Catherine Smith,85,Business,282855.33,11,CT,511,467.66
CUST-680915,Nicole Padilla,27,Checking,17729.02,3,NV,784,54.24
CUST-718869,Sandra Davis MD,22,Checking,18984.02,4,LA,680,27.81
CUST-542531,Shannon Good,37,Business,35384.29,4,VT,628,69.17
CUST-629649,Gregory Chapman,42,Checking,9998.01,15,NV,653,52.5
CUST-432966,Tanya Barron,60,Savings,42145.05,0,OH,786,57.28
CUST-130039,Thomas Thompson,51,Business,471983.25,4,AR,661,282.82
CUST-257958,Donna Franco,48,Business,505519.2,18,NV,744,175.98
CUST-34377,Steven Combs,60,Checking,15882.37,1,MS,709,55.77
CUST-602183,Julie Stevens,67,Premium,378458.78,9,MN,630,183.5
CUST-249329,Heather Hampton,62,Student,1507.98,14,MO,736,2.37
CUST-994040,Dennis Spencer,35,Business,259274.68,4,SC,698,88.12
CUST-725211,Lisa Lynch,49,Checking,11810.1,25,MA,668,22.12
CUST-526279,Jennifer Young,42,Savings,47331.38,24,ID,558,42.22
CUST-737639,Jill Williamson,34,Business,449032.21,4,GA,660,286.47
CUST-456924,Debra Shannon,36,Business,552300.82,11,IA,611,325.83
CUST-712482,Nathaniel Snow,60,Student,4516.74,23,NM,671,0.56
CUST-416621,Rebecca Reynolds,77,Savings,7258.82,13,NH,697,68.6
CUST-266994,Sharon Nicholson,60,Savings,30261.24,20,AK,663,38.72
CUST-292621,Vanessa Brooks,35,Checking,6515.91,4,OH,701,41.37
CUST-434347,Patricia Tanner,64,Premium,85336.58,35,IL,672,140.21
CUST-751341,Leslie Hester,51,Premium,65427.71,28,GA,700,157.72
CUST-857514,Kathryn Mccoy,43,Premium,590968.5,9,IN,676,140.77
CUST-204252,David Richards,30,Business,112153.39,2,MI,679,129.79
CUST-371805,Amy Steele,54,Checking,11827.74,2,KS,703,28.2
CUST-336700,Kristen Barrett,47,Checking,51904.64,22,CT,738,52.7
CUST-564470,John Chan,47,Business,480844.06,3,NM,681,356.33
CUST-699207,Valerie Luna,56,Business,580809.85,9,DE,690,187.26
CUST-399698,Andrea Johnson,41,Business,34514.33,20,AK,717,487.39
CUST-915974,Jeffrey Phillips,44,Student,5387.78,9,OR,657,6.8
CUST-240967,Natalie Jones,47,Premium,821938.77,12,NC,693,146.19
CUST-786631,Paul Perez,28,Student,1660.77,2,MN,706,6.73
CUST-495557,Jeff Cunningham,72,Savings,14423.89,8,MA,601,35.55
CUST-739622,Jessica Tyler,37,Student,4226.42,12,NV,850,8.33
CUST-140402,Diamond Gilbert,32,Premium,274587.14,14,UT,782,60.04
CUST-429613,Michael George,41,Savings,39172.85,0,NE,684,17.21
CUST-584470,Brad Banks,43,Savings,33222.03,22,MO,714,17.36
CUST-868352,Travis Anderson,21,Premium,127258.41,3,PA,694,90.48
CUST-546758,Kayla Roberts,38,Savings,2043.34,19,WY,530,38.88
CUST-936274,Scott Allen,61,Checking,49702.84,29,ID,511,35.7
CUST-263846,Elizabeth Brown,77,Savings,3098.45,0,OK,729,7.11
CUST-99703,Carol Hoffman,24,Student,3580.56,3,KY,787,5.1
CUST-48106,Justin Chen MD,33,Checking,12646.13,7,WI,623,12.18
CUST-281722,Alexander Newman,18,Checking,40063.19,0,VT,610,11.62
CUST-950488,Catherine Daniels,33,Savings,12187.44,15,LA,745,29.63
CUST-303746,John Page,62,Student,4310.4,8,OK,580,14.69
CUST-807996,Erik Rodriguez,49,Checking,16333.17,13,NM,532,10.61
CUST-249235,Christina Gilmore,49,Student,5107.26,24,UT,850,2.29
CUST-750560,Susan Williams MD,18,Premium,890033.76,0,WV,598,109.97
CUST-750282,Geoffrey Chapman,55,Savings,3237.06,10,CT,747,46.32
CUST-348814,Gerald Hudson,30,Savings,47144.22,9,NH,797,14.34
CUST-351596,William Riley,32,Premium,219212.17,11,SD,813,158.99
CUST-405792,Wyatt Graves,52,Premium,743597.97,3,AK,781,130.0
CUST-138899,Kyle Harris,50,Premium,21883.81,24,VT,732,199.09
CUST-636989,Wesley Miranda,55,Savings,2557.57,29,MD,771,15.05
CUST-610869,Terry Harrison,44,Business,326398.66,26,AZ,608,342.53
CUST-949067,Jason Pierce,43,Savings,29240.9,11,ND,626,67.13
CUST-721685,Robert Avila,35,Premium,222932.53,5,AL,812,191.97
CUST-206885,Holly Collins,54,Student,1944.56,11,NY,726,11.51
CUST-862408,Robert Harrison,61,Savings,29150.45,30,OR,729,64.6
CUST-644436,Lauren Mckinney,73,Student,3833.47,2,IL,512,2.03
CUST-329014,Sophia Rodriguez,30,Premium,178637.68,2,MA,623,133.48
CUST-130705,Joseph Sloan,24,Premium,24598.84,3,RI,689,71.54
CUST-975383,Hayley Rodriguez,47,Premium,142895.1,4,WI,838,137.47
CUST-330783,Jack Lopez,58,Savings,35932.96,13,WY,639,72.18
CUST-43034,Edward Conner,52,Checking,4258.13,24,FL,533,13.81
CUST-496147,Samuel Hill,47,Savings,45368.27,5,TX,687,53.17
CUST-666294,Robert Baker,31,Checking,14502.24,5,VA,663,50.56
CUST-953856,Dennis Nguyen,34,Checking,15995.26,2,DE,605,9.11
CUST-528891,Charles Bush,55,Checking,47406.73,7,ID,762,57.22
CUST-180106,Kenneth Munoz,52,Student,6023.82,26,UT,644,2.28
CUST-519532,Christopher Mccarty,35,Premium,717396.46,5,SC,647,166.36
CUST-787392,Lindsey Henry,41,Checking,56503.87,12,CA,610,34.96
CUST-344350,Maria Smith,60,Premium,1033787.54,36,WI,663,61.58
CUST-220991,Jerome Giles,56,Checking,19813.21,31,MT,568,10.46
CUST-527238,Jeremiah Chen,34,Checking,50071.18,8,NM,748,39.65
CUST-393917,Karl Holland,58,Student,2495.36,22,NY,583,5.8
CUST-789897,Christopher Scott,49,Checking,19830.61,18,NV,706,62.52
CUST-343850,Grace Middleton,34,Business,49029.54,6,LA,708,53.07
CUST-249717,Patrick Moore,21,Student,4004.12,1,MI,605,1.87
CUST-631307,Clifford Patel,53,Business,193848.68,11,RI,682,118.31
CUST-418215,Brian Keller,46,Business,392952.15,26,MO,665,312.98
CUST-240839,Patty Foster,53,Business,348769.22,19,IN,726,244.89
CUST-75099,Donna Everett,56,Checking,18552.21,5,NC,690,68.93
CUST-753990,Kimberly Santos,39,Savings,40532.95,9,VT,635,29.39
CUST-273726,Dr. Francisco Mason,29,Student,2898.37,1,OH,647,12.65
CUST-932972,Cathy Mckee,35,Premium,490512.11,2,GA,808,125.88
CUST-924247,Jeffrey Stevenson,29,Business,108376.03,3,TX,762,452.64
CUST-482075,Ann Wagner,40,Premium,973962.86,8,OK,663,52.72
CUST-276495,Diane Spence,51,Business,46086.6,26,UT,566,465.07
CUST-260724,Stephanie Perez,33,Business,492094.15,3,CO,580,473.2
CUST-553383,Christopher Barker,39,Student,608.77,8,CT,607,5.39
CUST-264306,Robert Bell,64,Premium,324875.9,11,NH,633,184.45
CUST-248726,Gregory Dominguez,18,Checking,1943.57,0,TX,653,69.01
CUST-848199,Donald Palmer,57,Savings,54467.51,37,WY,810,16.09
CUST-489647,Lawrence Gilbert,41,Premium,1013748.51,0,IL,638,194.31
CUST-272663,Brandon Brandt,44,Student,963.68,17,AL,713,1.24
CUST-95337,Emma Hamilton,28,Business,423945.69,5,MT,660,206.15
CUST-420457,Stephanie Valdez,44,Savings,53473.98,21,MT,683,62.06
CUST-347496,Clinton Erickson,42,Savings,44267.69,10,AZ,605,67.27
CUST-109054,Jennifer May,50,Premium,109670.54,29,AK,676,77.25
CUST-434616,Debra Carter,44,Premium,363583.57,12,MA,593,76.99
CUST-305895,Brandy Smith,54,Checking,1624.68,25,WV,604,37.15
CUST-482788,Derek Garcia,69,Savings,62937.3,40,MO,585,41.5
CUST-33185,Cynthia Maynard,56,Student,648.29,12,LA,527,6.3
CUST-549346,Carlos Ramirez,18,Premium,574778.89,0,AZ,635,120.17
CUST-893867,Jared Garrison,18,Premium,27320.04,0,NV,738,110.57
CUST-72274,Monique Dillon,44,Savings,38703.71,8,HI,792,24.49
CUST-184875,Miguel Jones,42,Premium,95129.22,5,WI,699,167.07
CUST-707997,Tina Cook,40,Student,2747.19,16,IA,610,10.8
CUST-950576,Janice Perez,38,Savings,29492.51,3,AL,583,54.96
CUST-77988,Alejandro Williams,50,Student,2451.7,16,NV,655,3.29
CUST-791227,Matthew Beltran,43,Premium,393838.35,25,WY,850,179.55
CUST-687934,Katherine Robinson,38,Student,2985.18,14,GA,705,5.72
CUST-344924,Veronica Watson,44,Student,5060.75,6,NM,772,1.23
CUST-508604,Gina Norris,48,Business,395237.5,28,NV,658,57.86
CUST-423018,Chris Jones,79,Business,590025.76,11,CT,611,219.61
CUST-218185,Lisa Rodriguez,42,Student,5667.7,0,HI,753,13.53
CUST-843911,Mrs. Tina Riley,32,Savings,4770.95,12,OH,741,71.37
CUST-914571,Bradley Ward,37,Savings,43404.81,18,RI,760,28.45
CUST-36168,Tara Scott,59,Checking,64091.82,27,AR,672,68.58
CUST-467712,Robert Owens,29,Business,500017.38,4,MS,648,438.86
CUST-748932,Tammy Rasmussen,44,Premium,849320.71,18,VA,751,78.22
CUST-501503,Jessica Foster,49,Student,762.01,27,MD,723,14.64
CUST-830834,David Blair,50,Premium,1025474.36,29,WV,747,33.71
CUST-855022,Sarah Robinson,41,Savings,33935.29,23,OR,693,68.86
CUST-439310,Julie Thomas MD,45,Student,3409.98,13,ID,644,5.54
CUST-950462,Brian Wilkerson,60,Student,1213.81,35,HI,759,1.05
CUST-394303,Rebekah Jenkins,63,Savings,56789.33,18,ME,618,66.05
CUST-6353,Dustin Gregory,50,Student,2574.23,21,OK,767,9.69
CUST-537181,Joanna Petersen,67,Business,274692.97,22,GA,559,116.72
CUST-191315,Jeffrey Oliver,44,Checking,56467.95,11,NH,664,15.52
CUST-733712,Kathryn Washington,68,Savings,70432.93,8,IL,503,35.4
CUST-295620,Kristy Petersen,29,Student,2353.23,10,NJ,794,2.66
CUST-725831,Pamela Sandoval,37,Checking,43314.51,2,FL,575,61.25
CUST-557305,Jennifer Wright,67,Checking,39571.16,14,WA,565,51.31
CUST-503378,Joshua Ellis,60,Checking,25320.05,10,KY,555,62.92
CUST-297724,Allen Lara,23,Checking,7582.42,1,RI,696,40.11
CUST-737613,Richard Hammond,32,Premium,225523.81,3,IL,701,100.15
CUST-597087,Kimberly Murray,72,Savings,28784.88,40,PA,667,15.96
CUST-614570,Shari Robinson,69,Premium,1085106.26,33,ND,705,138.54
CUST-714518,Debra Hall,59,Business,535590.57,28,WY,491,273.02
CUST-123255,Connie Jensen,54,Savings,6895.5,28,MA,718,32.76
CUST-300620,Willie Ramirez,39,Business,374203.61,20,FL,831,431.6
CUST-452490,Caitlin Clarke,37,Premium,316170.76,10,NH,551,120.02
CUST-649288,Amber Wolf,56,Savings,17201.15,16,AR,566,11.98
CUST-637296,Michele Wagner,46,Savings,18775.59,3,NJ,787,14.29
CUST-391526,Michael Gordon,52,Savings,11363.16,8,AR,660,27.68
CUST-914639,Brandy Gutierrez,39,Savings,9340.6,16,MI,781,31.99
CUST-126099,Wendy Gibson,26,Student,2213.15,1,LA,742,8.71
CUST-707443,John English Jr.,77,Student,1929.49,38,IN,723,1.15
CUST-696023,Brandon Stark,41,Checking,55869.54,9,FL,667,73.55
CUST-645792,Kristen Baker,37,Premium,169415.56,3,MI,627,109.58
CUST-227008,Leslie Thompson,46,Premium,225055.36,2,KS,734,140.97
CUST-679605,Elizabeth Bass,69,Checking,43729.96,37,IN,523,19.54
CUST-117475,Samantha Jackson,18,Business,310749.76,0,KY,810,415.52
CUST-760142,Michael Everett,45,Premium,301702.77,23,MT,688,103.08
CUST-870391,Jeanne Adams,52,Business,41777.72,1,FL,665,328.34
CUST-251376,Ellen Barnes,74,Checking,66866.11,4,NJ,719,23.82
CUST-474861,Caroline Garcia,38,Checking,49354.54,3,NH,651,34.85
CUST-410866,Felicia Soto,42,Checking,10899.04,0,CO,617,33.49
CUST-770769,Carl Smith,70,Premium,34032.74,11,WI,689,193.44
CUST-624380,Lisa Scott,27,Savings,44284.94,2,IL,712,54.69
CUST-412081,Ronald White,66,Checking,14311.52,8,MO,764,23.46
CUST-447731,Christopher King,33,Student,1039.73,14,IN,591,6.23
CUST-961393,Gregory Martinez,66,Business,398443.52,19,HI,550,451.18
CUST-564763,Kevin Sanchez,50,Checking,59127.42,23,NM,634,64.06
CUST-122798,Christopher Williams,64,Business,541779.07,14,AZ,595,395.68
CUST-136944,Trevor Moran,33,Premium,494280.26,13,NH,729,90.01
CUST-387347,Alyssa Kaiser,56,Premium,858665.12,34,MD,788,106.87
CUST-465413,David Miller,52,Checking,33542.41,20,DE,707,47.44
CUST-260147,Matthew Morrison,60,Premium,1228545.99,11,ID,570,126.09
CUST-821745,Tracy Wilcox,31,Student,3786.53,2,IN,577,9.48
CUST-443562,Brian Morris,18,Business,404253.25,0,NM,747,110.14
CUST-405535,Jon Hernandez,66,Business,401739.69,26,OR,724,76.47
CUST-732677,Gary Levy,50,Student,552.95,18,ID,686,12.06
CUST-724190,Walter Bowers,45,Savings,6035.07,2,MS,815,68.96
CUST-543977,Erin Carter,68,Student,832.59,9,KS,633,5.9
CUST-357864,Amber Moses,61,Checking,57466.22,28,OK,778,58.9
CUST-217857,Justin Gonzales,54,Business,525865.87,25,AR,711,394.64
CUST-468243,James Mercado,50,Business,285186.3,0,VA,561,369.76
CUST-611614,Erin Colon,21,Premium,533234.88,0,KY,742,178.1
CUST-393831,Stanley Smith,28,Student,2334.16,7,UT,568,1.47
CUST-974420,Drew Berger,18,Student,2639.88,0,AZ,641,5.91
CUST-278536,Kathy Parker,50,Student,2734.76,7,OH,716,4.02
CUST-559651,Olivia Little,57,Business,378172.11,28,AL,648,259.38
CUST-236840,John Hicks,46,Student,1955.92,11,NM,747,12.68
CUST-482488,Erica Gonzalez,51,Student,2915.63,4,NE,633,14.96
CUST-361086,Joseph Perez,49,Student,2628.85,27,UT,521,5.75
CUST-78704,Richard Mendoza,45,Student,943.6,23,NM,630,14.07
CUST-905669,Karen Robinson,67,Premium,221445.53,38,TN,601,178.23
CUST-618865,Max Quinn,46,Savings,6468.04,21,ND,645,58.5
CUST-110420,Mark Davis,36,Checking,26323.38,2,NY,710,65.1
CUST-36122,Sara Torres,38,Business,275827.95,2,CA,828,206.68
CUST-445219,Elizabeth Duncan,18,Checking,15128.56,0,ME,730,46.9
CUST-605166,Michael Barnes,43,Student,1588.7,4,VA,675,11.55
CUST-538005,Austin Hall,49,Student,5036.55,6,FL,759,5.92
CUST-156404,Jessica Butler,48,Savings,30234.69,22,MS,760,36.71
CUST-65715,Meredith Molina,45,Business,389075.1,17,FL,597,413.22
CUST-779987,Richard Trujillo,43,Student,2794.71,7,MD,772,1.97
CUST-764534,Emily Taylor,38,Student,4523.89,0,SC,593,8.56
CUST-642460,Gary Frost,54,Business,32855.19,20,OH,706,157.7
CUST-740151,Adrian Sandoval,33,Premium,255695.22,14,RI,661,157.53
CUST-229706,Scott Beasley,42,Savings,50345.83,7,MN,680,69.43
CUST-956420,Virginia Landry,54,Premium,886648.96,5,MS,647,59.17
CUST-857948,Zachary Campbell,55,Premium,460859.42,2,CA,637,148.81
CUST-4144,Stephanie Molina,69,Savings,2532.86,33,UT,815,54.14
CUST-821116,Tanya Flores,32,Business,430053.05,10,CT,581,232.8
CUST-320138,Krista Buchanan,59,Checking,21928.0,34,DE,700,10.09
CUST-302880,Nicholas Anderson,53,Savings,38626.28,12,CT,627,44.58
CUST-985133,Jay Huber,43,Student,2371.97,24,AK,652,7.12
CUST-976549,Amanda Williams,49,Premium,1200075.32,0,AK,580,180.06
CUST-740022,Thomas Lewis,43,Student,5702.07,11,KY,579,13.21
CUST-522371,Alexander Wallace,37,Checking,51359.11,9,GA,672,49.11
CUST-83273,Austin White,52,Checking,3157.63,19,WA,727,39.9
CUST-685056,Shawn Herrera,56,Student,2654.65,1,VT,561,6.8
CUST-609374,Diana Daniel,63,Checking,58943.73,18,ND,628,11.63
CUST-382993,Beth Simpson,36,Checking,40428.09,11,TX,701,69.81
CUST-338892,Ms. Sabrina Martin,39,Savings,19888.83,3,VT,708,62.66
CUST-289247,David Baker,53,Checking,55693.73,9,WY,618,62.15
CUST-233528,Christian Sanchez,42,Business,243124.88,11,MA,667,189.41
CUST-41457,Claudia Wood,59,Savings,8223.06,40,OR,642,70.56
CUST-679484,Sarah Alexander,37,Business,249532.94,4,UT,598,362.99
CUST-229731,Luis Davis,31,Student,4780.03,0,AR,571,3.2
CUST-600240,Christopher Carter,34,Savings,31573.91,13,CO,807,30.26
CUST-954131,Kristina Johnston,55,Checking,40640.33,27,GA,782,7.71
CUST-237928,Mr. Robert Salinas,30,Premium,830416.55,0,WA,524,31.79
CUST-520372,Chad Mcmillan,49,Checking,7647.43,2,IL,828,72.09
CUST-978702,Donald Roberts,37,Student,2685.35,10,VT,688,3.96
CUST-33675,Vanessa Miller,21,Checking,19772.44,3,MS,682,20.52
CUST-885352,Nicole Carrillo,43,Premium,103954.34,5,NJ,512,29.46
CUST-597444,Gina Solomon,29,Business,115198.56,7,ID,590,207.18
CUST-870360,Randy Ryan,21,Student,663.14,0,NH,622,9.83
CUST-69647,Daniel Ward,52,Savings,27002.36,2,NE,629,32.15
CUST-883641,Paul Richardson,62,Savings,31916.69,5,NJ,650,9.36
CUST-940379,Angela Velasquez,49,Business,339643.95,22,IN,719,253.55
CUST-435130,Veronica Burnett,68,Business,629979.68,12,MN,622,168.75
CUST-924517,Timothy Washington,51,Premium,1033421.49,28,HI,604,183.19
CUST-557384,James Bentley,70,Student,902.36,2,UT,596,5.7
CUST-594997,Scott Garcia,50,Student,1677.8,17,NJ,804,4.53
CUST-750467,Jeffrey Benson,27,Business,474015.0,0,NM,727,393.6
CUST-509889,David Singh,30,Checking,7994.74,10,NE,850,43.99
CUST-598471,Erica Peterson,18,Business,321305.53,0,RI,558,168.14
CUST-476825,Samuel Lucas,28,Checking,7003.16,6,SC,592,57.13
CUST-683820,Raymond Smith,52,Business,354103.12,21,NY,823,237.43
CUST-841335,Melissa Gallegos,62,Business,234981.09,21,MN,698,340.68
CUST-612021,Brett Scott,45,Student,467.92,15,UT,631,2.24
CUST-104818,Wesley Sanchez,50,Savings,34158.05,6,WA,663,10.71
CUST-533430,Chelsea Thomas,47,Premium,361583.39,5,MI,620,109.1
CUST-710891,Gina Moody,26,Business,219217.7,2,IA,682,143.52
CUST-746569,Claudia Kelly,45,Business,30262.65,9,CO,632,198.2
CUST-213963,Erik Porter,33,Checking,22992.77,4,ME,724,69.7
CUST-75651,Sarah Carter,51,Savings,52784.67,29,GA,830,66.29
CUST-215170,Mary Martinez,65,Premium,189328.72,10,PA,584,42.73
CUST-799270,Denise Howard,42,Savings,13593.27,15,CO,570,69.96
CUST-698053,Charles Perez,18,Business,412002.21,0,TN,850,403.13
CUST-814683,Mrs. Katherine Smith,67,Student,2600.46,35,SC,629,6.58
CUST-982172,Michael Baxter,63,Premium,717214.53,32,ID,791,34.21
CUST-903903,Kelly Williamson,18,Student,3739.26,0,AL,748,13.77
CUST-505904,Victoria Frazier,37,Savings,30862.95,2,UT,710,32.0
CUST-968073,Sarah Strickland,85,Savings,50462.22,31,SC,806,27.64
CUST-366708,John Moreno,43,Savings,4514.42,8,CA,793,35.04
CUST-329535,Janet Ford,18,Checking,21600.51,0,ID,720,50.12
CUST-63889,Gary Mayer,52,Premium,756552.81,32,AL,736,41.44
CUST-200883,Cesar Miller,37,Premium,630940.06,8,IN,710,170.06
CUST-524144,Amanda Carlson,57,Student,3084.05,13,NC,494,8.16
CUST-269187,Raymond Duncan,40,Checking,10859.75,5,SC,607,22.51
CUST-781273,Brandon Summers,54,Savings,47025.98,1,LA,790,44.01
CUST-214221,Kevin Thomas Jr.,35,Business,155330.17,11,CO,592,314.02
CUST-20479,Philip Phillips,46,Business,40898.2,0,MI,587,214.46
CUST-236993,David Kirk,41,Premium,887687.05,13,PA,653,162.47
CUST-953278,Michael Walter,53,Business,83421.8,6,IA,705,373.46
CUST-758363,Christine Nielsen,47,Business,106905.41,6,UT,810,452.51
CUST-406856,Amanda Brown,49,Student,1735.05,16,IN,646,3.98
CUST-250761,Rachel Brown PhD,40,Premium,307108.43,8,NV,618,97.11
CUST-49439,Yvonne Brown,29,Student,1118.5,2,NM,568,6.1
CUST-392670,Justin Moody,62,Business,230760.7,1,OR,622,279.11
CUST-927722,Marissa Harrison,49,Savings,59173.52,25,MD,656,60.57
CUST-305485,Brandon Flores,44,Student,2389.08,16,WV,772,2.27
CUST-673141,Jessica Barry,47,Savings,13103.55,21,CO,606,61.99
CUST-62248,Bryan Lucas,36,Premium,504112.68,6,WY,748,162.73
CUST-902415,Mary Stewart,52,Premium,932351.06,34,NM,753,189.42
CUST-613406,Rachel Cobb,41,Checking,3833.84,6,WY,568,16.31
CUST-491429,Jacqueline Cooper,52,Savings,13248.81,9,HI,700,57.83
CUST-740644,Jason Harris,49,Student,1471.15,27,MS,569,3.6
CUST-774628,Matthew Powers,35,Savings,47393.7,12,NH,604,30.88
CUST-235647,Edward Nichols,50,Checking,43860.56,16,MI,714,50.82
CUST-443900,Patricia Perez,44,Student,151.5,15,WI,757,7.04
